I6ON2x4VJlc_70.wav,0.156,0.73,Male_speech_man_speaking
FUNlb0qViSE_10.wav,1.629,9.867,Conversation
FUNlb0qViSE_10.wav,1.663,2.12,Female_speech_woman_speaking
FUNlb0qViSE_10.wav,3.392,3.945,Child_speech_kid_speaking
FUNlb0qViSE_10.wav,8.475,9.236,Male_speech_man_speaking
OijOyLZzZHQ_70.wav,0.168,0.818,Laughter
OijOyLZzZHQ_70.wav,1.159,1.557,Laughter
OijOyLZzZHQ_70.wav,1.906,2.467,Child_speech_kid_speaking
OijOyLZzZHQ_70.wav,6.91,7.544,Child_speech_kid_speaking
OijOyLZzZHQ_70.wav,9.615,10.0,Child_speech_kid_speaking
FQtyo6HAWSI_40.wav,0.0,0.978,Male_speech_man_speaking
FQtyo6HAWSI_40.wav,0.0,3.33,Conversation
FQtyo6HAWSI_40.wav,1.5019999999999998,1.851,Male_speech_man_speaking
FQtyo6HAWSI_40.wav,2.829,3.364,Male_speech_man_speaking
FQtyo6HAWSI_40.wav,6.182,6.88,Car_alarm
FQtyo6HAWSI_40.wav,7.822999999999999,8.987,Music
AK4iN4tltjs_250.wav,0.0,2.151,Child_speech_kid_speaking
AK4iN4tltjs_250.wav,3.15,7.822999999999999,Child_speech_kid_speaking
AK4iN4tltjs_250.wav,9.475,9.936,Child_speech_kid_speaking
A-_bLtto_Y8_430.wav,0.0,10.0,Applause
jLImIjZo-mo_30.wav,0.0,10.0,Music
9L9XJAwCV10_210.wav,0.0,10.0,Crowd
9L9XJAwCV10_210.wav,0.0,10.0,Music
9L9XJAwCV10_210.wav,0.008,2.822,Male_speech_man_speaking
9L9XJAwCV10_210.wav,1.1909999999999998,1.679,Shout
9L9XJAwCV10_210.wav,4.522,5.907,Male_speech_man_speaking
9L9XJAwCV10_210.wav,7.8279999999999985,9.323,Male_speech_man_speaking
EkrhoqYWLbQ_80.wav,6.164,10.0,Car_alarm
1RWGzyOqJ9k_30.wav,1.561,2.952,Whispering
1RWGzyOqJ9k_30.wav,4.545,7.23,Whispering
1RWGzyOqJ9k_30.wav,7.636,8.503,Whispering
1RWGzyOqJ9k_30.wav,8.674,8.93,Whispering
1RWGzyOqJ9k_30.wav,9.529,10.0,Whispering
B1M868KOyAU_20.wav,0.096,0.214,Laughter
B1M868KOyAU_20.wav,0.339,0.867,Laughter
B1M868KOyAU_20.wav,0.987,2.6660000000000004,Laughter
B1M868KOyAU_20.wav,2.946,4.934,Laughter
B1M868KOyAU_20.wav,5.42,7.099,Laughter
B1M868KOyAU_20.wav,7.474,9.175,Laughter
B1M868KOyAU_20.wav,9.47,10.0,Screaming
BzTdiUodtPU_30.wav,0.0,0.339,Male_speech_man_speaking
BzTdiUodtPU_30.wav,0.433,6.803,Male_speech_man_speaking
BzTdiUodtPU_30.wav,7.402,8.252,Male_speech_man_speaking
BzTdiUodtPU_30.wav,8.52,10.0,Male_speech_man_speaking
0IWisI1vib0_30.wav,0.0,10.0,Music
1w4nx8vGh_s_200.wav,0.0,2.442,Music
1w4nx8vGh_s_200.wav,6.132999999999999,10.0,Cheering
1w4nx8vGh_s_200.wav,6.735,7.077000000000001,Male_speech_man_speaking
1w4nx8vGh_s_200.wav,7.8820000000000014,9.591,Shout
1w4nx8vGh_s_200.wav,3.293,3.404,Clapping
1w4nx8vGh_s_200.wav,3.747,10.0,Child_speech_kid_speaking
5uR7aJGxhKo_90.wav,5.716,6.234,Crying_sobbing
5uR7aJGxhKo_90.wav,6.852,10.0,Crying_sobbing
1LPkKJQKkuI_30.wav,0.0,10.0,Music
AjOUP6RJMZw_190.wav,0.0,10.0,Laughter
AjOUP6RJMZw_190.wav,0.0,10.0,Crowd
AjOUP6RJMZw_190.wav,0.0,10.0,Music
AjOUP6RJMZw_190.wav,0.0,10.0,Male_speech_man_speaking
6mL2uxqn5jo_60.wav,0.0,3.084,Female_speech_woman_speaking
6mL2uxqn5jo_60.wav,0.0,8.145,Conversation
6mL2uxqn5jo_60.wav,5.3260000000000005,5.562,Clapping
6mL2uxqn5jo_60.wav,6.009,7.113,Child_speech_kid_speaking
6mL2uxqn5jo_60.wav,7.657999999999999,8.226,Child_speech_kid_speaking
8a2z3WAZtNs_30.wav,0.015,10.0,Crowd
8a2z3WAZtNs_30.wav,3.807,6.068,Male_speech_man_speaking
8a2z3WAZtNs_30.wav,7.651,9.441,Male_speech_man_speaking
CIDLvXz84L0_0.wav,0.166,7.131,Music
CIDLvXz84L0_0.wav,0.174,7.131,Crying_sobbing
4V3iV9HgVCE_200.wav,9.63,10.0,Laughter
O3S9gjbRipk_130.wav,0.0,10.0,Music
3I-d1xAHlSo_30.wav,0.0,0.5579999999999999,Female_speech_woman_speaking
3I-d1xAHlSo_30.wav,0.931,1.256,Female_speech_woman_speaking
3I-d1xAHlSo_30.wav,1.395,4.343,Female_speech_woman_speaking
3I-d1xAHlSo_30.wav,4.766,5.351,Female_speech_woman_speaking
3I-d1xAHlSo_30.wav,5.7570000000000014,6.1789999999999985,Female_speech_woman_speaking
3I-d1xAHlSo_30.wav,6.334,8.34,Female_speech_woman_speaking
3I-d1xAHlSo_30.wav,8.551,9.104,Female_speech_woman_speaking
3I-d1xAHlSo_30.wav,9.234,9.965,Female_speech_woman_speaking
42y2i_kIQK4_30.wav,8.283,10.0,Male_speech_man_speaking
