-AlpLvWoLKs,30.0,40.0,"Applause,Cheering,Chatter","/m/028ght,/m/053hz1,/m/07rkbfh"
-T8ZBK2m20E,310.0,320.0,Applause,/m/028ght
-nGysROyDXs,260.0,270.0,Applause,/m/028ght
0-fkDb9_MAo,10.0,20.0,Applause,/m/028ght
0-ygGIzPk6Y,30.0,40.0,Applause,/m/028ght
18Ecd_rbNIY,520.0,530.0,Applause,/m/028ght
1Fr66lnrnJQ,30.0,40.0,"Applause,Clapping","/m/028ght,/m/0l15bq"
1Y4HWY6DHnU,280.0,290.0,Applause,/m/028ght
1aPjFKOz1W4,110.0,120.0,Applause,/m/028ght
1oTyVZZzIQA,300.0,310.0,Applause,/m/028ght
1vq4IpZfFLs,90.0,100.0,Applause,/m/028ght
2eEeOLqSFJw,30.0,40.0,"Applause,Cheering,Clapping","/m/028ght,/m/053hz1,/m/0l15bq"
2gGPqG1P7yo,350.0,360.0,Applause,/m/028ght
2vQ-f5_MBtg,220.0,230.0,Applause,/m/028ght
3TPX3IevEq4,140.0,150.0,Applause,/m/028ght
3TchVMhavFo,30.0,40.0,Applause,/m/028ght
3UGVBYBbzz8,30.0,40.0,"Applause,Screaming,Cheering","/m/028ght,/m/03qc9zr,/m/053hz1"
3ceapk7AuLo,100.0,110.0,Applause,/m/028ght
3mLmvKG6EOQ,260.0,270.0,Applause,/m/028ght
3rCeT4gjGIk,390.0,400.0,Applause,/m/028ght
3t6R4LPdg-4,400.0,410.0,Applause,/m/028ght
4LfTssAN5t8,0.0,9.0,"Applause,Crowd","/m/028ght,/m/03qtwd"
4PyNfjtaQLY,500.0,510.0,Applause,/m/028ght
4_ITLNi3Wx8,22.0,32.0,"Applause,Crowd,Clapping","/m/028ght,/m/03qtwd,/m/0l15bq"
4kKTfAZZgSU,10.0,20.0,Applause,/m/028ght
57osz5H9Dvw,30.0,40.0,Applause,/m/028ght
5AA-fif5mXc,370.0,380.0,Applause,/m/028ght
5K7Y_kFwjXE,0.0,10.0,Applause,/m/028ght
5SPuxVBDehY,29.0,39.0,Applause,/m/028ght
5UKf1NPKZ1Q,50.0,60.0,Applause,/m/028ght
5a36vc1QfKU,170.0,180.0,Applause,/m/028ght
5p9XLBtfesc,330.0,340.0,Applause,/m/028ght
5pm6ks4smb8,190.0,200.0,Applause,/m/028ght
6MTNQ0RbsaU,90.0,100.0,Applause,/m/028ght
6o0mZVMfKss,140.0,150.0,Applause,/m/028ght
73icHKUlikA,130.0,140.0,Applause,/m/028ght
7QMU0xkgF0U,200.0,210.0,Applause,/m/028ght
7SW98O3bl4o,510.0,520.0,Applause,/m/028ght
7_mIV6ApB6c,30.0,40.0,Applause,/m/028ght
7h1hwWib_hY,480.0,490.0,Applause,/m/028ght
7p_ybbzYjQw,30.0,40.0,Applause,/m/028ght
804d-ZN16Jc,10.0,20.0,Applause,/m/028ght
8F7zzU9R7WA,10.0,20.0,Applause,/m/028ght
8QzRNeIaeYA,30.0,40.0,Applause,/m/028ght
8ae0RYa98sQ,280.0,290.0,Applause,/m/028ght
8wrjWBEo84o,260.0,270.0,Applause,/m/028ght
9EwpOXBYtCo,30.0,40.0,Applause,/m/028ght
9Fi2Fk9NwwA,480.0,490.0,Applause,/m/028ght
9dMVChmyyfI,30.0,40.0,"Applause,Clapping","/m/028ght,/m/0l15bq"
9yUMSmRyRLo,320.0,330.0,"Applause,Crowd","/m/028ght,/m/03qtwd"
A-_bLtto_Y8,430.0,440.0,Applause,/m/028ght
AG0s9BeyEQ4,130.0,140.0,"Applause,Cheering","/m/028ght,/m/053hz1"
AH1Nd5qO5kQ,0.0,5.0,Applause,/m/028ght
AWJ5o63uiwY,30.0,40.0,Applause,/m/028ght
AhG32tIdaaE,300.0,310.0,Applause,/m/028ght
AkiTPf5aJn4,150.0,160.0,Applause,/m/028ght
B4SmZNzd0Vs,30.0,40.0,Applause,/m/028ght
BD3aEZknenQ,550.0,560.0,Applause,/m/028ght
DMNPkx5Yyn8,10.0,20.0,Applause,/m/028ght
Dt3BvVhV4aU,300.0,310.0,Applause,/m/028ght
Fd_FcYXrzNY,470.0,480.0,Applause,/m/028ght
Fl0nsq7dU9M,30.0,40.0,"Applause,Male_speech_man_speaking","/m/028ght,/m/05zppz"
GKaNFGhjxE8,250.0,260.0,"Applause,Male_speech_man_speaking","/m/028ght,/m/05zppz"
IbtlRVj-te0,80.0,90.0,Applause,/m/028ght
JJGTh9puVYs,560.0,570.0,"Applause,Crowd","/m/028ght,/m/03qtwd"
JcyuSC7zMsI,80.0,90.0,Applause,/m/028ght
K2kIOBeCfuo,140.0,150.0,Applause,/m/028ght
Kj3PV_TWy5I,140.0,150.0,Applause,/m/028ght
KpOvq55E8tU,520.0,530.0,Applause,/m/028ght
L3TShIDxtg8,100.0,110.0,Applause,/m/028ght
MDJ7vaIXIps,36.0,46.0,Applause,/m/028ght
Mt2f3aCQX3U,340.0,350.0,Applause,/m/028ght
NGxOMkhE2eg,90.0,100.0,Applause,/m/028ght
NbcYngI5kh0,180.0,190.0,Applause,/m/028ght
Nndr1xAhx3o,550.0,560.0,Applause,/m/028ght
OOMTU5jsUvQ,330.0,340.0,Applause,/m/028ght
P-UdUEoT93U,330.0,340.0,Applause,/m/028ght
P9gADp-2kUg,330.0,340.0,Applause,/m/028ght
-W8sjwvUM8k,70.0,80.0,Child_speech_kid_speaking,/m/0ytgt
30Wr_tWhUmE,0.0,10.0,Child_speech_kid_speaking,/m/0ytgt
4V3iV9HgVCE,200.0,210.0,Laughter,/m/01j3sz
6h9hryCgt3E,230.0,240.0,Whispering,/m/02rtxlg
7eVEIZeitSY,230.0,240.0,Male_speech_man_speaking,/m/05zppz
G9MmZYcKl7o,10.0,20.0,"Laughter,Male_speech_man_speaking","/m/01j3sz,/m/05zppz"
HJoJP3tCR14,590.0,600.0,Male_speech_man_speaking,/m/05zppz
KWa5lKQAeCk,450.0,460.0,Male_speech_man_speaking,/m/05zppz
KzlQATrENlI,30.0,40.0,Whispering,/m/02rtxlg
LXELNm31K2E,30.0,40.0,Crying_sobbing,/m/0463cq4
Ognrype05OI,440.0,450.0,Male_speech_man_speaking,/m/05zppz
6-g5ZKvtCeA,0.0,10.0,Chatter,/m/07rkbfh
D816LnnL-_A,450.0,460.0,"Crowd,Chatter","/m/03qtwd,/m/07rkbfh"
I80BXHztV_s,40.0,50.0,"Crowd,Male_speech_man_speaking,Chatter","/m/03qtwd,/m/05zppz,/m/07rkbfh"
K9rC3PWH_5Q,230.0,240.0,Chatter,/m/07rkbfh
-E_DO6q-0kc,210.0,220.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
-GJOTyij90U,90.0,100.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
-O3DGJStrJU,0.0,10.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
-jCjwUJU0aY,10.0,20.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
-v2ycwe-Nds,26.0,36.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
00dUipBeYCI,0.0,10.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
015djWravO0,50.0,60.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
0F06QDlG8nY,60.0,70.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
0KC6sQV_oKU,30.0,40.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
0O6kRcURJ3w,0.0,10.0,Cheering,/m/053hz1
0RFa3yJRuDg,80.0,90.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
0c6j6WCk8EU,30.0,40.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
0mzMcl6D3Sk,0.0,10.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
0npckTh3OiE,10.0,20.0,Cheering,/m/053hz1
0pHDbw87yVg,30.0,40.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
1QmU9guAVjI,240.0,250.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
1w4nx8vGh_s,200.0,210.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
2-I_yjfY2sw,80.0,90.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
27JPo7b3FUc,20.0,30.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
2pJe3ZvZdLw,90.0,100.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
2vopZUnsHR8,30.0,40.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
33RT0St9i6k,20.0,30.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
3EM4ygQopDI,120.0,130.0,Cheering,/m/053hz1
3aHPlaGoyaA,30.0,40.0,"Cheering,Clapping","/m/053hz1,/m/0l15bq"
3xOTC_o-h1c,120.0,130.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
4CIVXKc6Cm8,220.0,230.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
4Cgz_2jIePs,30.0,40.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
4LrIrsf0-RQ,60.0,70.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
4Qi3MLo-UQ0,10.0,20.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
4R29rXTkzOU,90.0,100.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
4qoeYzF9-0E,330.0,340.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
5KG2Ta1PHQs,100.0,110.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
5Toler2M5is,140.0,150.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
5V6ZwL9jsRs,580.0,590.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
5jdi3vQqZeY,30.0,40.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
5ntmtaEquSI,30.0,40.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
5ov55LD9-UQ,13.0,23.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
5yxA7k_Ap7k,140.0,150.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
658QvR_M2Tc,0.0,10.0,Cheering,/m/053hz1
68nhxg5gz14,30.0,40.0,"Crowd,Cheering","/m/03qtwd,/m/053hz1"
